"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013743","1951-12","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","764.5","0","0.0",",0","12",",0","7",",0","1",",0","2",",0","2",",0","0",",0","17",",0","3",",0","2",",0","0",",0","17","","","","19511217","+,,0","19511214",",,0","19511214",",,0","","","19511220",",,0","19511207",",,0","-10.6",",0,17,+","76",",,0,14,","86",",,0,14,","31.5",",,0,20,","22.8",",0,07,","859.6","0","415.8",",0","115.4",",,,0","","","","","","","","","122",",,,0","4.92",",0","9.07",",,,0","0.77",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-01","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","9",",0","0",",0","1",",0","1",",0","0",",0","14",",0","2",",0","1",",0","0",",0","12","","","","19520130",",,0","19520104",",,0","19520104",",,0","","","19520128","+,,0","19520115",",,0","-9.4",",0,30,","25",",,0,04,","36",",,0,04,","18.8",",,0,28,+","23.3",",0,15,","1278.6","0","419.0",",0","113.8",",,,0","","","","","","","","","41",",,,0","4.82",",0","8.74",",,,0","0.90",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-02","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","4","","","","19520215",",,0","19520229","+,,0","19520209",",,0","","","19520216",",,0","19520202",",,0","-3.9",",0,15,","0",",,0,29,+","0",",T,0,09,","20.8",",,0,16,","15.6",",0,02,","1664.3","0","385.7",",0","44.9",",,,0","","","","","","","","","0",",T,,0","5.03",",0","9.17",",,,0","0.90",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-03","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","9",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","3",",0","0",",0","14","","","","19520309",",,0","19520302","+,,0","19520301",",,0","2","","19520319",",,0","19520321",",,0","-3.9",",0,09,","0",",T,0,02,+","64",",,0,01,","20.1",",,0,19,","28.3",",0,21,","2037.9","0","373.6",",0","95.5",",,,0","","","","","","","","","97",",,,0","6.28",",0","10.97",",,,0","1.60",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-04","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","13.9","0","13.9",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","10","","","","19520408",",,0","19520430","+,,0","19520405",",,0","2","","19520425",",,0","19520423",",,0","2.2",",0,08,","0",",,0,30,+","0",",T,0,05,","35.6",",,0,25,","31.1",",0,23,","2185.6","0","147.7",",0","151.7",",,,0","","","","","","","","","0",",T,,0","13.87",",0","19.15",",,,0","8.60",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","44.2","0","30.3",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","10","","","","19520501",",,0","19520531","+,,0","19520531","+,,0","7","","19520525",",,0","19520528","+,,0","7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,25,","30.0",",0,28,+","2229.8","0","44.2",",0","120.2",",,,0","","","","","","","","","0",",,,0","17.89",",0","22.98",",,,0","12.79",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","241.8","0","197.6",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","9","","","","19520603",",,0","19520630","+,,0","19520629","+,,0","8","","19520629",",,0","19520626",",,0","12.2",",0,03,","0",",,0,30,+","0",",T,0,29,+","27.9",",,0,29,","38.3",",0,26,","2229.8","0","0.0",",0","77.7",",,,0","","","","","","","","","0",",T,,0","24.92",",0","30.39",",,,0","19.45",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-07","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","509.3","0","267.5",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","3","","","","19520702",",,0","19520731","+,,0","19520731","+,,0","7","","19520709",",,0","19520728",",,0","13.3",",0,02,","0",",,0,31,+","0",",,0,31,+","69.1",",,0,09,","37.2",",0,28,","0.0","0","0.0",",0","113.2",",,,0","","","","","","","","","0",",,,0","26.96",",0","32.03",",,,0","21.90",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-08","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","701.4","0","192.1",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","15","","","","19520824",",,0","19520831","+,,0","19520831","+,,0","11","","19520820",",,0","19520804","+,,0","12.2",",0,24,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,20,","32.2",",0,04,+","0.0","0","0.0",",0","132.2",",,,0","","","","","","","","","0",",,,0","24.53",",0","29.23",",,,0","19.83",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-09","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","777.9","0","76.5",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","14","","","","19520928",",,0","19520930","+,,0","19520930","+,,0","2","","19520901",",,0","19520914","+,,0","8.9",",0,28,","0",",,0,30,+","0",",,0,30,+","71.6",",,0,01,","33.9",",0,14,+","11.7","0","11.7",",0","103.1",",,,0","","","","","","","","","0",",,,0","20.49",",0","25.98",",,,0","15.00",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-10","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","784.0","0","6.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","12",",0","0",",0","10","","","","19521021",",,0","19521031","+,,0","19521031","+,,0","1","","19521002",",,0","19521002",",,0","-1.1",",0,21,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,02,","30.0",",0,02,","185.4","0","173.7",",0","16.8",",,,0","","","","","","","","","0",",,,0","12.93",",0","19.16",",,,0","6.69",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1952-11","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","784.0","0","0.0",",0","10",",0","7",",0","2",",0","1",",0","0",",0","0",",0","4",",0","0",",0","0",",0","0",",0","17","","","","19521129",",,0","19521130",",,0","19521129",",,0","2","","19521121",",,0","19521103","+,,0","-4.4",",0,29,","51",",,0,30,","23",",,0,29,","64.0",",,0,21,","20.6",",0,03,+","464.7","0","279.3",",0","160.8",",,,0","","","","","","","","","43",",,,0","9.02",",0","13.63",",,,0","4.41",",,,0","","","","","","","","","90",",X","","","","","","","","","29.5",",X","",""
"USW00013743","1952-12","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","784.0","0","0.0",",0","10",",0","6",",0","0",",0","1",",0","1",",0","0",",0","15",",0","1",",0","0",",0","0",",0","11","","","","19521229",",,0","19521202",",,0","19521202",",,0","","","19521205",",,0","19521211","+,,0","-7.2",",0,29,","51",",,0,02,","46",",,0,02,","17.8",",,0,05,","15.6",",0,11,+","915.5","0","450.8",",0","75.1",",,,0","","","","","","","","","51",",,,0","3.79",",0","7.47",",,,0","0.11",",,,0","","","","","","","","","315",",X","","","","","","","","","19.2",",X","",""
"USW00013743","1953-01","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","9",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","1",",0","0",",0","16","","","","19530105",",,0","19530107",",,0","19530106",",,0","","","19530124",",,0","19530116",",,0","-3.9",",0,05,","0",",T,0,07,","33",",,0,06,","23.1",",,0,24,","22.8",",0,16,","1334.0","0","418.5",",0","105.0",",,,0","","","","","","","","","33",",,,0","4.83",",0","8.94",",,,0","0.73",",,,0","","","","","","","","","315",",X","","","","","","","","","21.9",",X","",""
"USW00013743","1953-02","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","1",",0","0",",0","5","","","","19530218","+,,0","19530228","+,,0","19530211",",,0","","","19530215",",,0","19530221",",,0","-5.0",",0,18,+","0",",,0,28,+","5",",,0,11,","21.3",",,0,15,","23.9",",0,21,","1682.7","0","348.7",",0","59.6",",,,0","","","","","","","","","5",",,,0","5.88",",0","10.75",",,,0","1.00",",,,0","","","","","","","","","315",",X","","","","","","","","","22.4",",X","",""
"USW00013743","1953-03","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","11",",0","3",",0","3",",0","2",",0","0",",0","6",",0","0",",0","1",",0","0",",0","14","","","","19530302",",,0","19530303",",,0","19530302",",,0","2","","19530315",",,0","19530314",",,0","-5.6",",0,02,","51",",,0,03,","51",",,0,02,","36.8",",,0,15,","21.1",",0,14,","1984.6","0","301.9",",0","188.9",",,,0","","","","","","","","","79",",,,0","8.59",",0","13.26",",,,0","3.93",",,,0","","","","","","","","","315","1,X","","","","","","","","","21.5","1,X","",""
"USW00013743","1953-04","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","7.0","0","7.0",",0","11",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","13","","","","19530420",",,0","19530430","+,,0","19530420",",,0","3","","19530412",",,0","19530425",",,0","0.6",",0,20,","0",",,0,30,+","0",",T,0,20,","23.1",",,0,12,","31.1",",0,25,","2139.8","0","155.2",",0","120.9",",,,0","","","","","","","","","0",",T,,0","13.39",",0","18.67",",,,0","8.11",",,,0","","","","","","","","","315",",X","","","","","","","","","28.2",",X","",""
"USW00013743","1953-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","102.0","0","95.0",",0","17",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","21","","","","19530529",",,0","19530531","+,,0","19530531","+,,0","15","","19530505",",,0","19530526",",,0","10.0",",0,29,","0",",,0,31,+","0",",,0,31,+","82.3",",,0,05,","33.3",",0,26,","2148.5","0","8.7",",0","271.5",",,,0","","","","","","","","","0",",,,0","21.12",",0","26.25",",,,0","15.99",",,,0","","","","","","","","","360",",X","","","","","","","","","23.7",",X","",""
"USW00013743","1953-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","268.1","0","166.1",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","10",",0","15","","","","19530602","+,,0","19530630","+,,0","19530613",",,0","5","","19530628",",,0","19530606",",,0","11.7",",0,02,+","0",",,0,30,+","0",",T,0,13,","31.2",",,0,28,","33.9",",0,06,","2155.5","0","7.0",",0","75.8",",,,0","","","","","","","","","0",",T,,0","23.64",",0","28.61",",,,0","18.67",",,,0","","","","","","","","","225",",X","","","","","","","","","23.2",",X","",""
"USW00013743","1953-07","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","519.1","0","251.0",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","7","","","","19530712","+,,0","19530731","+,,0","19530731","+,,0","5","","19530722",",,0","19530730",",,0","16.7",",0,12,+","0",",,0,31,+","0",",,0,31,+","36.3",",,0,22,","37.2",",0,30,","0.0","0","0.0",",0","69.1",",,,0","","","","","","","","","0",",,,0","26.43",",0","31.76",",,,0","21.10",",,,0","","","","","","","","","225",",X","","","","","","","","","26.8",",X","",""
"USW00013743","1953-08","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","713.9","0","194.8",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","6","","","","19530819",",,0","19530831","+,,0","19530831","+,,0","3","","19530808",",,0","19530831",",,0","14.4",",0,19,","0",",,0,31,+","0",",,0,31,+","66.5",",,0,08,","37.8",",0,31,","0.0","0","0.0",",0","88.5",",,,0","","","","","","","","","0",",,,0","24.62",",0","29.93",",,,0","19.30",",,,0","","","","","","","","","225",",X","","","","","","","","","22.4",",X","",""
"USW00013743","1953-09","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","810.5","0","96.6",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","2","","","","19530924",",,0","19530930","+,,0","19530930","+,,0","2","","19530905",",,0","19530902",",,0","7.8",",0,24,","0",",,0,30,+","0",",,0,30,+","75.4",",,0,05,","37.8",",0,02,","18.1","0","18.1",",0","103.4",",,,0","","","","","","","","","0",",,,0","20.95",",0","26.55",",,,0","15.35",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1953-10","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","817.1","0","6.6",",0","5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","16","","","","19531008",",,0","19531031","+,,0","19531028",",,0","2","","19531029",",,0","19531020",",,0","3.9",",0,08,","0",",,0,31,+","0",",T,0,28,","50.5",",,0,29,","28.3",",0,20,","102.1","0","84.0",",0","94.7",",,,0","","","","","","","","","0",",T,,0","15.84",",0","21.62",",,,0","10.06",",,,0","","","","","","","","","315",",X","","","","","","","","","16.1",",X","",""
"USW00013743","1953-11","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","817.1","0","0.0",",0","6",",0","3",",0","0",",0","1",",0","1",",0","0",",0","6",",0","0",",0","8",",0","0",",0","14","","","","19531129",",,0","19531107",",,0","19531106",",,0","","","19531106",",,0","19531103",",,0","-1.7",",0,29,","102",",,0,07,","165",",,0,06,","16.0",",,0,06,","24.4",",0,03,","383.4","0","281.3",",0","38.2",",,,0","","","","","","","","","171",",,,0","8.96",",0","14.67",",,,0","3.24",",,,0","","","","","","","","","360",",X","","","","","","","","","19.7",",X","",""
"USW00013743","1953-12","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","817.1","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","13",",0","2",",0","0",",0","0",",0","14","","","","19531218",",,0","19531231","+,,0","19531216",",,0","","","19531206",",,0","19531206",",,0","-8.3",",0,18,","0",",,0,31,+","0",",T,0,16,","26.2",",,0,06,","18.9",",0,06,","798.6","0","415.2",",0","84.4",",,,0","","","","","","","","","0",",T,,0","4.94",",0","9.57",",,,0","0.31",",,,0","","","","","","","","","225","3,X","","","","","","","","","22.4","3,X","",""
"USW00013743","1954-01","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","6",",0","0",",0","10",",0","3",",0","0",",0","25",",0","5",",0","1",",0","0",",0","8","","","","19540123",",,0","19540123",",,0","19540122",",,0","","","19540122",",,0","19540127",",,0","-10.6",",0,23,","152",",,0,23,","163",",,0,22,","21.1",",,0,22,","22.2",",0,27,","1300.2","0","501.6",",0","58.6",",,,0","","","","","","","","","288",",,,0","2.15",",0","6.70",",,,0","-2.40",",,,0","","","","","","","","","315",",X","","","","","","","","","22.4",",X","",""
"USW00013743","1954-02","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","15",",0","2",",0","2",",0","0",",0","7","","","","19540213",",,0","19540209",",,0","19540208",",,0","","","19540221",",,0","19540215",",,0","-7.2",",0,13,","0",",T,0,09,","0",",T,0,08,","12.7",",,0,21,","24.4",",0,15,","1634.8","0","334.6",",0","21.6",",,,0","","","","","","","","","0",",T,,0","6.38",",0","11.74",",,,0","1.02",",,,0","","","","","","","","","315","1,X","","","","","","","","","22.4","1,X","",""
"USW00013743","1954-03","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","10",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","2",",0","0",",0","9","","","","19540305",",,0","19540331","+,,0","19540331","+,,0","","","19540301",",,0","19540329",",,0","-4.4",",0,05,","0",",,0,31,+","0",",T,0,31,+","23.4",",,0,01,","23.9",",0,29,","1988.4","0","353.6",",0","88.1",",,,0","","","","","","","","","0",",T,,0","6.93",",0","12.00",",,,0","1.85",",,,0","","","","","","","","","135",",X","","","","","","","","","32.6",",X","",""
"USW00013743","1954-04","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","22.5","0","22.5",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","12","","","","19540404",",,0","19540430","+,,0","19540405","+,,0","4","","19540427",",,0","19540419",",,0","-2.2",",0,04,","0",",,0,30,+","0",",T,0,05,+","41.7",",,0,27,","28.9",",0,19,","2100.6","0","112.2",",0","83.9",",,,0","","","","","","","","","0",",T,,0","15.34",",0","21.63",",,,0","9.06",",,,0","","","","","","","","","360",",X","","","","","","","","","21.5",",X","",""
"USW00013743","1954-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","63.1","0","40.6",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","9","","","","19540505",",,0","19540531","+,,0","19540531","+,,0","5","","19540503",",,0","19540503",",,0","4.4",",0,05,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,03,","30.6",",0,03,","2182.6","0","82.0",",0","75.8",",,,0","","","","","","","","","0",",,,0","17.00",",0","21.99",",,,0","12.00",",,,0","","","","","","","","","315",",X","","","","","","","","","22.8",",X","",""
"USW00013743","1954-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","219.6","0","156.5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","4","","","","19540606",",,0","19540630","+,,0","19540630","+,,0","5","","19540626",",,0","19540626",",,0","12.2",",0,06,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,26,","37.8",",0,26,","2183.1","0","0.5",",0","31.5",",,,0","","","","","","","","","0",",,,0","23.53",",0","29.12",",,,0","17.95",",,,0","","","","","","","","","270",",X","","","","","","","","","29.5",",X","",""
"USW00013743","1954-07","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","456.2","0","236.6",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","19540717","+,,0","19540731","+,,0","19540731","+,,0","7","","19540715",",,0","19540731",",,0","16.7",",0,17,+","0",",,0,31,+","0",",,0,31,+","18.5",",,0,15,","39.4",",0,31,","0.0","0","0.0",",0","43.2",",,,0","","","","","","","","","0",",,,0","25.96",",0","31.99",",,,0","19.94",",,,0","","","","","","","","","45",",X","","","","","","","","","23.7",",X","",""
"USW00013743","1954-08","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","631.4","0","175.2",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","14","","","","19540814",",,0","19540831","+,,0","19540831","+,,0","5","","19540809",",,0","19540816","+,,0","14.4",",0,14,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,09,","34.4",",0,16,+","0.0","0","0.0",",0","80.3",",,,0","","","","","","","","","0",",,,0","23.99",",0","28.58",",,,0","19.39",",,,0","","","","","","","","","315",",X","","","","","","","","","23.2",",X","",""
"USW00013743","1954-09","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","774.1","0","142.7",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","7","","","","19540924",",,0","19540930","+,,0","19540930","+,,0","3","","19540917",",,0","19540907",",,0","10.0",",0,24,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,17,","37.2",",0,07,","5.3","0","5.3",",0","16.0",",,,0","","","","","","","","","0",",,,0","22.92",",0","28.69",",,,0","17.14",",,,0","","","","","","","","","315",",X","","","","","","","","","22.4",",X","",""
